"id","scrapedAtUtc","source","name","category","rating","reviewCount","priceLevel","status","address","city","region","postalCode","country","phone","website","latitude","longitude","placeUrl","photoCount","photoUrls","localPhotos","error"
"113","2026-04-27T04:30:56.077Z","google_maps_ui","Bacchus Restaurant & Lounge","European restaurant","4.4","0","","Open · Closes 12 a.m.","845 Hornby St, Vancouver, BC V6Z 1V1","","","","","(604) 608-5319","https://wedgewoodhotel.com/dining/bacchus-restaurant/","0","0","https://www.google.com/maps/place/Bacchus+Restaurant+%26+Lounge/data=!4m7!3m6!1s0x5486717ff188ec0b:0xa630a9701b4ea29f!8m2!3d49.282297!4d-123.1225563!16s%2Fg%2F1tk22mmt!19sChIJC-yI8X9xhlQRn6JOG3CpMKY","3","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png | https://gstatic.com/local/placeinfo/women_led_updated_ic_24dp.png","output/photos/00113-bacchus-restaurant-lounge/001.jpg | output/photos/00113-bacchus-restaurant-lounge/002.png | output/photos/00113-bacchus-restaurant-lounge/003.png",""
"114","2026-04-27T04:31:05.757Z","google_maps_ui","Okami Sushi - Japanese Restaurant, Bute Street Vancouver BC","Sushi restaurant","4.8","0","","Closed · Opens 12 p.m. Mon","1226 Bute St, Vancouver, BC V6E 1Z8","","","","","(604) 559-6668","https://okamisushi.zomi.menu/","0","0","https://www.google.com/maps/place/Okami+Sushi+-+Japanese+Restaurant,+Bute+Street+Vancouver+BC/data=!4m7!3m6!1s0x548673bf2de0a0f1:0x757d5aed7adc7a94!8m2!3d49.2813915!4d-123.1336479!16s%2Fg%2F11vcl82587!19sChIJ8aDgLb9zhlQRlHrceu1afXU","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOJvqvXHhMFVjuA384BPqclpankEkkIDl62zKKv79CNXjz4a-BLQpoubD7mSjF1XdkOyaS6hQTZZNltukg1dtyOnWMLGC_g9fmc937iJO1aiLJPwXux0ToVr-wBdzV2edRtCyCRTtpdAKp=w667-h298-k-no","output/photos/00114-okami-sushi-japanese-restaurant-bute-street-vancouver-bc/001.jpg | output/photos/00114-okami-sushi-japanese-restaurant-bute-street-vancouver-bc/002.jpg",""
"115","2026-04-27T04:31:14.869Z","google_maps_ui","Gurkha Himalayan Kitchen Restaurant","Nepalese restaurant","4.6","0","","","1141 Davie St, Vancouver, BC V6E 1N2","","","","","(604) 565-7965","https://www.gurkha.ca/","0","0","https://www.google.com/maps/place/Gurkha+Himalayan+Kitchen+Restaurant/data=!4m7!3m6!1s0x5486722b686d2a89:0x72d9a70e32938c10!8m2!3d49.2812222!4d-123.13205!16s%2Fg%2F113g1qwyl!19sChIJiSptaCtyhlQREIyTMg6n2XI","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00115-gurkha-himalayan-kitchen-restaurant/001.jpg",""
"116","2026-04-27T04:31:24.502Z","google_maps_ui","Chef Ron Restaurant & Bar","Restaurant","4.5","0","","Closed · Opens 11:30 a.m. Mon","1037 Denman St, Vancouver, BC V6G 1P9","","","","","(604) 336-9994","https://anorder.ca/chefron","0","0","https://www.google.com/maps/place/Chef+Ron+Restaurant+%26+Bar/data=!4m7!3m6!1s0x548673b863acf0b9:0xc4b47a46bd519a27!8m2!3d49.2890749!4d-123.1394991!16s%2Fg%2F11swn25rjd!19sChIJufCsY7hzhlQRJ5pRvUZ6tMQ","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00116-chef-ron-restaurant-bar/001.jpg | output/photos/00116-chef-ron-restaurant-bar/002.png",""
"117","2026-04-27T04:31:34.290Z","google_maps_ui","España Restaurant","Spanish restaurant","4.4","0","","","1118 Denman St, Vancouver, BC V6G 2M8","","","","","(604) 558-4040","http://www.espanarestaurant.ca/","0","0","https://www.google.com/maps/place/Espa%C3%B1a+Restaurant/data=!4m7!3m6!1s0x54867228a11af471:0xcc524cd13f0f2d32!8m2!3d49.2880552!4d-123.1404115!16s%2Fg%2F1pv5_p56b!19sChIJcfQaoShyhlQRMi0PP9FMUsw","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00117-espa-a-restaurant/001.jpg | output/photos/00117-espa-a-restaurant/002.png",""
"118","2026-04-27T04:31:44.380Z","google_maps_ui","Maria's Taverna","Greek restaurant","4.5","0","","Closes soon · 10 p.m. · Opens 11 a.m. Mon","2324 W 4th Ave, Vancouver, BC V6K 1P4","","","","","(604) 731-4722","http://mariason4th.com/","0","0","https://www.google.com/maps/place/Maria%27s+Taverna/data=!4m7!3m6!1s0x548673b39c4864f7:0x50dd58c0337e1d2a!8m2!3d49.268011!4d-123.1580679!16s%2Fg%2F1w0p59wb!19sChIJ92RInLNzhlQRKh1-M8BY3VA","4","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5slY2VD98DZkWWKyWNkOkVrTqpI3ZeqtL6l4VweYkO7djD61YXJ5IQSYMZZ7FU5uhq9BU0yvRvg36BECzqDNnTOWkZ4rDAwuRH6fhU79OBwqhHy9UuQvPI4DIM7D6owL0Iwdr=w727-h240-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5slY2VD98DZkWWKyWNkOkVrTqpI3ZeqtL6l4VweYkO7djD61YXJ5IQSYMZZ7FU5uhq9BU0yvRvg36BECzqDNnTOWkZ4rDAwuRH6fhU79OBwqhHy9UuQvPI4DIM7D6owL0Iwdr=w902-h298-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbmvgbKhZWiiU8TGRsGM40ZfX9G8NaC9veZ1YbQ0R0YMLC6gMcNRJ5icEZEEVrJ2DUdLTczs3Cy6IsTO8uAEz2cyNHuoNfyBRkVvzGPwIBUai4cqPNzZbfL6RqMz0TsXtmRGHV=w613-h298-k-no","output/photos/00118-maria-s-taverna/001.jpg | output/photos/00118-maria-s-taverna/002.jpg | output/photos/00118-maria-s-taverna/003.jpg | output/photos/00118-maria-s-taverna/004.jpg",""
"119","2026-04-27T04:31:53.217Z","google_maps_ui","La Quercia & L'Ufficio","Italian restaurant","4.6","0","","","3689 W 4th Ave, Vancouver, BC V6R 1P2","","","","","(604) 676-1007","http://laquercia.ca/","0","0","https://www.google.com/maps/place/La+Quercia+%26+L%27Ufficio/data=!4m7!3m6!1s0x548672560e5b85df:0xb2eed88e6b9ad843!8m2!3d49.2687435!4d-123.1854349!16s%2Fg%2F1tgpxwzr!19sChIJ34VbDlZyhlQRQ9iaa47Y7rI","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00119-la-quercia-l-ufficio/001.jpg",""
"120","2026-04-27T04:32:01.167Z","google_maps_ui","Thai Ni Yom (Thai Restaurant)","Thai restaurant","4.8","0","","","2953 W 4th Ave Unit 2, Vancouver, BC V6K 4A7","","","","","(604) 736-5474","http://www.thainiyom.ca/","0","0","https://www.google.com/maps/place/Thai+Ni+Yom+%28Thai+Restaurant%29/data=!4m7!3m6!1s0x54867396d9b23a91:0x5a656f8038b09125!8m2!3d49.2685357!4d-123.1706867!16s%2Fg%2F11vjjzxymk!19sChIJkTqy2ZZzhlQRJZGwOIBvZVo","0","","",""
"121","2026-04-27T04:32:11.780Z","google_maps_ui","Sura Korean Royal Cuisine Restaurant Vancouver","Korean restaurant","4.4","0","","","1518 Robson St, Vancouver, BC V6G 1C3","","","","","(604) 687-7872","http://www.surakoreancuisine.com/","0","0","https://www.google.com/maps/place/Sura+Korean+Royal+Cuisine+Restaurant+Vancouver/data=!4m7!3m6!1s0x5486718799fe0e73:0x7db86f8b0f59afc6!8m2!3d49.2888824!4d-123.1316653!16s%2Fg%2F1thw_3nz!19sChIJcw7-mYdxhlQRxq9ZD4tvuH0","3","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png | https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJBV-6IPmOIJDDIre3JgqzMWjwcJinyfEACMSAOIsWetP4uIuWQ2hviG1D1wbpu-J83tIGfCHjYrGMWbXFvB1-Ml2UwcggTxVWC14Av07WR7kSp-sDiZO4-6t2fu_DDEI3KtIcPiQtlWQ=w661-h298-k-no","output/photos/00121-sura-korean-royal-cuisine-restaurant-vancouver/001.jpg | output/photos/00121-sura-korean-royal-cuisine-restaurant-vancouver/002.png | output/photos/00121-sura-korean-royal-cuisine-restaurant-vancouver/003.jpg",""
"122","2026-04-27T04:32:20.889Z","google_maps_ui","Di Beppe Restaurant","Italian restaurant","4.4","0","","","8 W Cordova St, Vancouver, BC V6B 1C9","","","","","(604) 559-1122","http://www.dibeppe.com/","0","0","https://www.google.com/maps/place/Di+Beppe+Restaurant/data=!4m7!3m6!1s0x54867170a98e4875:0x5d17ce4261f81cf7!8m2!3d49.2823743!4d-123.1045058!16s%2Fg%2F11gcqj978b!19sChIJdUiOqXBxhlQR9xz4YULOF10","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00122-di-beppe-restaurant/001.jpg",""
"123","2026-04-27T04:32:29.781Z","google_maps_ui","The Old Spaghetti Factory (Gastown)","Italian restaurant","4.4","0","","","53 Water St, Vancouver, BC V6B 1A1","","","","","(604) 684-1288","http://www.oldspaghettifactory.ca/locations/gastown","0","0","https://www.google.com/maps/place/The+Old+Spaghetti+Factory+%28Gastown%29/data=!4m7!3m6!1s0x5486717742d60513:0xad2eb316a6b8ac44!8m2!3d49.2838482!4d-123.1053291!16s%2Fg%2F1th282hq!19sChIJEwXWQndxhlQRRKy4phazLq0","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00123-the-old-spaghetti-factory-gastown/001.jpg",""
"124","2026-04-27T04:32:40.029Z","google_maps_ui","Pourhouse Restaurant","Restaurant","4.4","0","","Open · Closes 12 a.m.","162 Water St, Vancouver, BC V6B 1B2","","","","","(604) 568-7022","https://www.pourhousevancouver.com/","0","0","https://www.google.com/maps/place/Pourhouse+Restaurant/data=!4m7!3m6!1s0x54867179ce007007:0x35f90582cb57279e!8m2!3d49.2840775!4d-123.1083818!16s%2Fg%2F1vv2ryfl!19sChIJB3AAznlxhlQRnidXy4IF-TU","3","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzi-wK-8cNjLyUi4q7xs5ipGtyVMziNPDOODSnY8G8Idk&s=4 | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00124-pourhouse-restaurant/001.jpg | output/photos/00124-pourhouse-restaurant/002.jpg | output/photos/00124-pourhouse-restaurant/003.png",""
"125","2026-04-27T04:32:50.250Z","google_maps_ui","JOEY Burrard","Restaurant","4.7","0","","","820 Burrard St, Vancouver, BC V6Z 1X9","","","","","(604) 683-5639","https://joeyrestaurants.com/location/joey-burrard","0","0","https://www.google.com/maps/place/JOEY+Burrard/data=!4m7!3m6!1s0x5486718018c3ccc7:0xa4fb9aa18d85e353!8m2!3d49.282606!4d-123.1231879!16s%2Fg%2F1wn_5t6d!19sChIJx8zDGIBxhlQRU-OFjaGa-6Q","4","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_YxsRK7NzflYpIVFLD2BAyg2HW_NGsth0Sx6ibn5dlKFN1SEU4guZLEH1T6A194uJiz8YrJuQlTtE1drkSKwr2GKYYGXDw_Qi74bBAy4F9GS_Q6nNfpr6YMRRjWdKXwmq4h0=w629-h240-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_YxsRK7NzflYpIVFLD2BAyg2HW_NGsth0Sx6ibn5dlKFN1SEU4guZLEH1T6A194uJiz8YrJuQlTtE1drkSKwr2GKYYGXDw_Qi74bBAy4F9GS_Q6nNfpr6YMRRjWdKXwmq4h0=w781-h298-k-no | https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLF3nsx4-g3QMrhlWYmJ8uXp_Bl_cla0206uRjyBbCTl4kfRsKlzUw6BzBkKptGQ3g42sVvynEZJKqApPu75_VnWqD7hr6I-hKwbHU68J-5TYa9huGj0vyjS5xQmKhVBXMaTaBydfZdIwa=w645-h298-k-no","output/photos/00125-joey-burrard/001.jpg | output/photos/00125-joey-burrard/002.jpg | output/photos/00125-joey-burrard/003.jpg | output/photos/00125-joey-burrard/004.jpg",""
"126","2026-04-27T04:32:59.242Z","google_maps_ui","Nightingale","Canadian restaurant","4.5","0","","Open · Closes 11 p.m.","1017 W Hastings St, Vancouver, BC V6C 2G6","","","","","(604) 695-9500","http://hawknightingale.com/","0","0","https://www.google.com/maps/place/Nightingale/data=!4m7!3m6!1s0x5486718252dfd80f:0x581000e98d6c9fd9!8m2!3d49.2873977!4d-123.1174751!16s%2Fg%2F11cn6cj97z!19sChIJD9jfUoJxhlQR2Z9sjekAEFg","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00126-nightingale/001.jpg",""
"127","2026-04-27T04:33:08.305Z","google_maps_ui","Central Restaurants - Vancouver Bentall","Restaurant","4.8","0","","","555 Burrard St, Vancouver, BC V7X 1M5","","","","","(236) 521-0576","https://centralrestaurants.ca/locations/vancouver-bentall","0","0","https://www.google.com/maps/place/Central+Restaurants+-+Vancouver+Bentall/data=!4m7!3m6!1s0x548671b4ee3664ef:0x1901c35f2d888715!8m2!3d49.2863681!4d-123.1190724!16s%2Fg%2F11y6nry1gh!19sChIJ72Q27rRxhlQRFYeILV_DARk","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00127-central-restaurants-vancouver-bentall/001.jpg",""
"128","2026-04-27T04:33:18.068Z","google_maps_ui","Glowbal","Restaurant","4.6","0","","","590 W Georgia St, Vancouver, BC V6E 1A3","","","","","(604) 602-0835","https://glowbalgroup.com/glowbal/","0","0","https://www.google.com/maps/place/Glowbal/data=!4m7!3m6!1s0x5486717ee11eced7:0x16340f11e1e0912!8m2!3d49.2815314!4d-123.1173984!16s%2Fg%2F11bv_dgg9_!19sChIJ184e4X5xhlQREgkeHvFAYwE","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00128-glowbal/001.jpg | output/photos/00128-glowbal/002.png",""
"129","2026-04-27T04:33:27.603Z","google_maps_ui","Earls Kitchen + Bar","Restaurant","4.6","0","","","905 Hornby St, Vancouver, BC V6Z 1V3","","","","","(604) 682-6700","https://www.earls.ca/locations/test-kitchen","0","0","https://www.google.com/maps/place/Earls+Kitchen+%2B+Bar/data=!4m7!3m6!1s0x5486717fe294ef0d:0x35fa0ca785fee1d!8m2!3d49.2815372!4d-123.123683!16s%2Fg%2F1tkqzz5p!19sChIJDe-U4n9xhlQRHe5feMqgXwM","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlr7moVfgexmCo1V0QukzGZVse6RPv4GWO8Li8ecqX-E0Waw_DeJ9aGC0D989tkofGvvgrCbgKnuu9hZCK4k-GBvPsgSa52SY3iZcKwFUnxN8hJ8TatuTAgCOuLNoopqje6W8B=w638-h298-k-no","output/photos/00129-earls-kitchen-bar/001.jpg | output/photos/00129-earls-kitchen-bar/002.jpg",""
"130","2026-04-27T04:33:36.732Z","google_maps_ui","SOCIAL CORNER COAL HARBOUR","Restaurant","4.7","0","","Open · Closes 11 p.m.","1050 W Cordova St, Vancouver, BC V6E 2E9","","","","","(604) 336-8656","http://socialcorner.com/","0","0","https://www.google.com/maps/place/SOCIAL+CORNER+COAL+HARBOUR/data=!4m7!3m6!1s0x548671d0a66eb559:0x7d917e2a25e64219!8m2!3d49.2878482!4d-123.1181563!16s%2Fg%2F11w_vz62b0!19sChIJWbVuptBxhlQRGULmJSp-kX0","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00130-social-corner-coal-harbour/001.jpg",""
"131","2026-04-27T04:33:46.666Z","google_maps_ui","Ask For Luigi Restaurant","Italian restaurant","4.6","0","","","305 Alexander St, Vancouver, BC V6A 1C4","","","","","(604) 428-2544","http://www.askforluigi.com/","0","0","https://www.google.com/maps/place/Ask+For+Luigi+Restaurant/data=!4m7!3m6!1s0x5486717157cbe57b:0x3375dad20561f4a7!8m2!3d49.284201!4d-123.0977241!16s%2Fg%2F1yh9trlsw!19sChIJe-XLV3FxhlQRp_RhBdLadTM","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfDaRoePl9rIJr1ItHHnIu8ZActdpBcGbi0LqPNCqOFJ3WGLI4p4mZs0AUlrConm7j4PSFpGWFroqoJfiKg9AB4bOsmMNe0TqoOLs4Se6M96nR-hT-5vNxeJd1PRc9tEjsDCzplA=w750-h298-k-no","output/photos/00131-ask-for-luigi-restaurant/001.jpg | output/photos/00131-ask-for-luigi-restaurant/002.jpg",""
"132","2026-04-27T04:33:56.479Z","google_maps_ui","Cactus Club Cafe","Restaurant","4.4","0","","","1085 Canada Pl, Vancouver, BC V6C 0C3","","","","","(778) 924-8899","https://www.cactusclubcafe.com/locations/coal-harbour/","0","0","https://www.google.com/maps/place/Cactus+Club+Cafe/data=!4m7!3m6!1s0x548671837ce7e7f5:0x60248a028fed8b2a!8m2!3d49.2895929!4d-123.1181771!16s%2Fg%2F12cp70rzg!19sChIJ9efnfINxhlQRKovtjwKKJGA","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00132-cactus-club-cafe/001.jpg | output/photos/00132-cactus-club-cafe/002.png",""
"133","2026-04-27T04:34:05.928Z","google_maps_ui","Lavantine Restaurant & Skybar","Restaurant","4.6","0","","","833 W Pender St, Vancouver, BC V6C 1K7","","","","","(604) 416-2855","https://lavantine.ca/","0","0","https://www.google.com/maps/place/Lavantine+Restaurant+%26+Skybar/data=!4m7!3m6!1s0x548671826bedc933:0x4919b6ad7974f572!8m2!3d49.2857792!4d-123.1163804!16s%2Fg%2F11ldx5ft8l!19sChIJM8nta4JxhlQRcvV0ea22GUk","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/women_led_updated_ic_24dp.png","output/photos/00133-lavantine-restaurant-skybar/001.jpg | output/photos/00133-lavantine-restaurant-skybar/002.png",""
"134","2026-04-27T04:34:14.811Z","google_maps_ui","Dahlia","Modern French restaurant","4.6","0","","Closed · Opens 7 a.m. Mon","833 W Pender St, Vancouver, BC V6C 1K7","","","","","(604) 416-2845","https://dahlia-restaurant.ca/","0","0","https://www.google.com/maps/place/Dahlia/data=!4m7!3m6!1s0x548671826bedc933:0xaf8f2d15afc2446c!8m2!3d49.2857792!4d-123.1163804!16s%2Fg%2F11l2pzq7qg!19sChIJM8nta4JxhlQRbETCrxUtj68","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00134-dahlia/001.jpg",""
"135","2026-04-27T04:34:24.614Z","google_maps_ui","Italian Kitchen","Restaurant","4.5","0","","","860 Burrard St, Vancouver, BC V6Z 1X9","","","","","(604) 687-2858","https://www.glowbalgroup.com/italiankitchen/","0","0","https://www.google.com/maps/place/Italian+Kitchen/data=!4m7!3m6!1s0x54867181b46817c5:0x1a92d1bc7bc5b063!8m2!3d49.2825272!4d-123.123559!16s%2Fm%2F04_6qpt!19sChIJxRdotIFxhlQRY7DFe7zRkho","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00135-italian-kitchen/001.jpg | output/photos/00135-italian-kitchen/002.png",""
"136","2026-04-27T04:34:33.728Z","google_maps_ui","St. Lawrence Restaurant","Haute French restaurant","4.6","0","","Closes soon · 10:30 p.m. · Opens 5 p.m. Tue","269 Powell St, Vancouver, BC V6A 1G3","","","","","(604) 620-3800","http://www.stlawrencerestaurant.com/","0","0","https://www.google.com/maps/place/St.+Lawrence+Restaurant/data=!4m7!3m6!1s0x5486717169f0df97:0x271e28ac94ba1a6c!8m2!3d49.2833146!4d-123.0979889!16s%2Fg%2F11c6vj07gs!19sChIJl9_waXFxhlQRbBq6lKwoHic","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00136-st-lawrence-restaurant/001.jpg",""
"137","2026-04-27T04:34:44.129Z","google_maps_ui","Stock & Supply","Restaurant","4.6","0","","","550 W Hastings St, Vancouver, BC V6B 1L6","","","","","(604) 899-3049","https://stockandsupplyvancouver.com/","0","0","https://www.google.com/maps/place/Stock+%26+Supply/data=!4m7!3m6!1s0x5486716f5da6fab1:0xc283e5e283e83bd3!8m2!3d49.2842411!4d-123.1125785!16s%2Fg%2F11j53h4ncc!19sChIJsfqmXW9xhlQR0zvog-Llg8I","3","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png | https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVYqFSSbdoeyexr4eKfxB7gOFb96UXh18E4CCG6p13MUG_EZwxdssb1CUTaN_NMCUBjqcry545GqSclEjixzkTe3gMEwssRQBKpdura3WcGt8rxBE68PJtGUJ4P55rSqIa_BVj0gRu_CkM=w638-h298-k-no","output/photos/00137-stock-supply/001.jpg | output/photos/00137-stock-supply/002.png | output/photos/00137-stock-supply/003.jpg",""
"138","2026-04-27T04:34:53.594Z","google_maps_ui","Botanist","Restaurant","4.6","0","","","1038 Canada Pl, Vancouver, BC V6C 0B9","","","","","(604) 695-5500","https://www.botanistrestaurant.com/?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps","0","0","https://www.google.com/maps/place/Botanist/data=!4m7!3m6!1s0x54867183094e8525:0x8e02be43bea945ae!8m2!3d49.2882901!4d-123.116555!16s%2Fg%2F11dxrx07ql!19sChIJJYVOCYNxhlQRrkWpvkO-Ao4","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00138-botanist/001.jpg | output/photos/00138-botanist/002.png",""
"139","2026-04-27T04:35:02.605Z","google_maps_ui","Super Chef Grill","Asian restaurant","4.8","0","","Closed · Opens 11 a.m. Mon","280 Robson St, Vancouver, BC V6B 0E7","","","","","(604) 681-7189","","0","0","https://www.google.com/maps/place/Super+Chef+Grill/data=!4m7!3m6!1s0x5486717dd2048f21:0xad60f617b66aab46!8m2!3d49.278552!4d-123.1157328!16s%2Fg%2F1tfvgxhl!19sChIJIY8E0n1xhlQRRqtqthf2YK0","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00139-super-chef-grill/001.jpg",""
"140","2026-04-27T04:35:12.318Z","google_maps_ui","The Sequel - Kitchen & Bar","Restaurant","4.7","0","","","1575 W Georgia St, Vancouver, BC V6G 2T1","","","","","(604) 336-3036","https://thesequel.ca/","0","0","https://www.google.com/maps/place/The+Sequel+-+Kitchen+%26+Bar/data=!4m7!3m6!1s0x5486718636b0069d:0xb5a3931cf5f9a22e!8m2!3d49.2905367!4d-123.1299861!16s%2Fg%2F11y9q9jbws!19sChIJnQawNoZxhlQRLqL59RyTo7U","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00140-the-sequel-kitchen-bar/001.jpg | output/photos/00140-the-sequel-kitchen-bar/002.png",""
"141","2026-04-27T04:35:21.337Z","google_maps_ui","LOCAL Public Eatery Gastown","Restaurant","4.5","0","","","3 Alexander St, Vancouver, BC V6A 1B2","","","","","(778) 737-4277","https://localpubliceatery.com/neighbourhoods/gastown/","0","0","https://www.google.com/maps/place/LOCAL+Public+Eatery+Gastown/data=!4m7!3m6!1s0x548673d9d96896b5:0x816560eff8405dcb!8m2!3d49.2836516!4d-123.103954!16s%2Fg%2F11h9r9sk4_!19sChIJtZZo2dlzhlQRy11A-O9gZYE","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00141-local-public-eatery-gastown/001.jpg",""
"142","2026-04-27T04:35:30.424Z","google_maps_ui","Dachi Restaurant and Natural Wine","Restaurant","4.6","0","","Closes soon · 10 p.m. · Opens 4 p.m. Tue","2297 E Hastings St, Vancouver, BC V5L 1V3","","","","","(604) 569-0456","http://www.dachivancouver.com/","0","0","https://www.google.com/maps/place/Dachi+Restaurant+and+Natural+Wine/data=!4m7!3m6!1s0x548671050f1b709d:0x1c7d6cf7a4c6d7f!8m2!3d49.281388!4d-123.0580444!16s%2Fg%2F11gxsgttgg!19sChIJnXAbDwVxhlQRf21Mes_WxwE","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00142-dachi-restaurant-and-natural-wine/001.jpg",""
"143","2026-04-27T04:35:40.409Z","google_maps_ui","Kozak Ukrainian Restaurant","Ukrainian restaurant","4.7","0","","","1 W Cordova St, Vancouver, BC V6C 3N8","","","","","(778) 955-9135","http://kozakeatery.ca/","0","0","https://www.google.com/maps/place/Kozak+Ukrainian+Restaurant/data=!4m7!3m6!1s0x5486719345d2458f:0x7f16a5982a0ee698!8m2!3d49.2827218!4d-123.1046125!16s%2Fg%2F11nxv5kpwv!19sChIJj0XSRZNxhlQRmOYOKpilFn8","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00143-kozak-ukrainian-restaurant/001.jpg | output/photos/00143-kozak-ukrainian-restaurant/002.png",""
"144","2026-04-27T04:35:49.334Z","google_maps_ui","Saan Saan Cafe and Restaurant","Restaurant","4.9","0","","Closed · Opens 10 a.m. Fri","227 Main St, Vancouver, BC V6A 2S7","","","","","","http://saansaan.ca/","0","0","https://www.google.com/maps/place/Saan+Saan+Cafe+and+Restaurant/data=!4m7!3m6!1s0x548671e834b7246d:0xd9fa2c5c78f72cd!8m2!3d49.2827013!4d-123.0998162!16s%2Fg%2F11s5n3vftx!19sChIJbSS3NOhxhlQRzXKPx8Winw0","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00144-saan-saan-cafe-and-restaurant/001.jpg",""
"145","2026-04-27T04:35:59.196Z","google_maps_ui","Hawksworth Restaurant","Pacific Northwest restaurant (Canada)","4.3","0","","Closes soon · 10 p.m. · Opens 11:30 a.m. Mon","801 W Georgia St, Vancouver, BC V6C 1P7","","","","","(604) 673-7000","https://hawksworthrestaurant.com/","0","0","https://www.google.com/maps/place/Hawksworth+Restaurant/data=!4m7!3m6!1s0x54867486f2c00049:0x8c4bde51dd6781fc!8m2!3d49.2834361!4d-123.1192058!16s%2Fm%2F0j_1bwt!19sChIJSQDA8oZ0hlQR_IFn3VHeS4w","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00145-hawksworth-restaurant/001.jpg | output/photos/00145-hawksworth-restaurant/002.png",""
